company_name,company_category_list,investor_name,funding_round_type,funding_round_code,funded_at,raised_amount_usd
Aarki,Advertising|Mobile|Mobile Advertising|Optimization,Plug & Play Ventures,convertible_note,NA,2011-06-01,NA
Aarki,Advertising|Mobile|Mobile Advertising|Optimization,Plug & Play Ventures,undisclosed,NA,2012-10-01,NA
Aarki,Advertising|Mobile|Mobile Advertising|Optimization,Scrum Ventures,undisclosed,NA,2013-05-01,NA
Aarki,Advertising|Mobile|Mobile Advertising|Optimization,Walden Venture Capital,undisclosed,NA,2013-05-01,NA
Aarki,Advertising|Mobile|Mobile Advertising|Optimization,Walden Venture Capital,venture,A,2012-03-08,NA
AccessSportsMedia.com,Advertising|Distribution|Mobile|Sales and Marketing|Social Media,Bessemer Venture Partners,venture,A,2006-11-07,4250000
AccessSportsMedia.com,Advertising|Distribution|Mobile|Sales and Marketing|Social Media,Bessemer Venture Partners,venture,B,2008-10-29,8e+06
AccessSportsMedia.com,Advertising|Distribution|Mobile|Sales and Marketing|Social Media,Columbia Capital,venture,C,2011-01-05,1.2e+07
AccessSportsMedia.com,Advertising|Distribution|Mobile|Sales and Marketing|Social Media,Mission Ventures,venture,B,2008-10-29,8e+06
AccessSportsMedia.com,Advertising|Distribution|Mobile|Sales and Marketing|Social Media,Mission Ventures,venture,C,2011-01-05,1.2e+07
Accipiter,Advertising|Internet|Services,Cordova Ventures,seed,NA,1996-06-01,5e+05
Accipiter,Advertising|Internet|Services,Cordova Ventures,venture,A,1997-01-01,3e+06
Accipiter,Advertising|Internet|Services,Frontier Capital,venture,NA,2005-01-12,2e+06
Accipiter,Advertising|Internet|Services,Intersouth Partners,seed,NA,1996-06-01,5e+05
Accipiter,Advertising|Internet|Services,Intersouth Partners,venture,A,1997-01-01,3e+06
Accipiter,Advertising|Internet|Services,Southeast Interactive Technology Funds,seed,NA,1996-06-01,5e+05
Accipiter,Advertising|Internet|Services,Southeast Interactive Technology Funds,venture,A,1997-01-01,3e+06
Ace Metrix,Advertising,HWVP,venture,B,2009-12-16,6e+06
Ace Metrix,Advertising,HWVP,venture,C,2014-08-08,4044493
Ace Metrix,Advertising,HWVP,venture,C,2012-05-29,8e+06
Ace Metrix,Advertising,HWVP,venture,C,2010-06-18,2235814
Ace Metrix,Advertising,HWVP,venture,A,2008-08-01,3e+06
Ace Metrix,Advertising,Leapfrog Ventures,venture,B,2009-12-16,6e+06
