company_name,company_category_list,investor_name,funding_round_type,funding_round_code,funded_at,raised_amount_usd
Prudent Energy,Clean Technology,Draper Fisher Jurvetson (DFJ),venture,NA,2011-10-12,29500000
Puralytics,Clean Technology,Keiretsu Forum,venture,A,2013-10-18,4e+06
Pure Energies Group,Clean Technology|Energy Management|Solar,New Enterprise Associates,private_equity,NA,2013-05-05,6e+06
Pure Energies Group,Clean Technology|Energy Management|Solar,NGEN Partners,private_equity,NA,2013-05-05,6e+06
Pure Energies Group,Clean Technology|Energy Management|Solar,Western Technology Investment,debt_financing,NA,2013-06-13,5e+06
PureSense,Clean Technology,One Earth Capital,venture,NA,2008-03-10,4500000
Purfresh,Clean Technology,Chilton Investment,venture,C,2008-02-28,2.5e+07
Purfresh,Clean Technology,Foundation Capital,venture,A,2005-04-26,10600000
Purfresh,Clean Technology,Foundation Capital,venture,NA,2013-04-01,1200000
Purfresh,Clean Technology,Foundation Capital,venture,D,2010-03-12,1e+07
Purfresh,Clean Technology,Foundation Capital,venture,NA,2012-07-01,3e+06
Purfresh,Clean Technology,Foundation Capital,venture,C,2008-02-28,2.5e+07
Purfresh,Clean Technology,Foundation Capital,venture,B,2006-12-14,7e+06
Purfresh,Clean Technology,Grauer Brothers Capital,venture,D,2010-03-12,1e+07
