company_name,company_category_list,investor_name,funding_round_type,funding_round_code,funded_at,raised_amount_usd
Joyent,Apps|Automotive|Cloud Computing|Enterprise Software|Facebook Applications|Infrastructure|Open Source|Software|Web Hosting,EPIC Ventures,venture,E,2014-10-31,1.5e+07
Joyent,Apps|Automotive|Cloud Computing|Enterprise Software|Facebook Applications|Infrastructure|Open Source|Software|Web Hosting,EPIC Ventures,venture,D,2012-01-23,8.5e+07
Joyent,Apps|Automotive|Cloud Computing|Enterprise Software|Facebook Applications|Infrastructure|Open Source|Software|Web Hosting,Intel Capital,venture,A,2009-11-17,NA
Joyent,Apps|Automotive|Cloud Computing|Enterprise Software|Facebook Applications|Infrastructure|Open Source|Software|Web Hosting,Intel Capital,venture,E,2014-10-31,1.5e+07
Joyent,Apps|Automotive|Cloud Computing|Enterprise Software|Facebook Applications|Infrastructure|Open Source|Software|Web Hosting,Intel Capital,venture,D,2012-01-23,8.5e+07
Joyent,Apps|Automotive|Cloud Computing|Enterprise Software|Facebook Applications|Infrastructure|Open Source|Software|Web Hosting,Intel Capital,venture,C,2010-09-14,1.5e+07
Joyent,Apps|Automotive|Cloud Computing|Enterprise Software|Facebook Applications|Infrastructure|Open Source|Software|Web Hosting,Liberty Global,venture,D,2012-01-23,8.5e+07
Joyent,Apps|Automotive|Cloud Computing|Enterprise Software|Facebook Applications|Infrastructure|Open Source|Software|Web Hosting,Peter Thiel,seed,NA,2005-01-01,NA
JumpCloud,Enterprise Software,Techstars Ventures,venture,B,2015-04-13,3200000
JumpCloud,Enterprise Software,Techstars Ventures,venture,A,2014-01-24,3e+06
JumpCloud,Enterprise Software,Foundry Group,venture,B,2015-04-13,3200000
JumpCloud,Enterprise Software,Foundry Group,venture,A,2014-01-24,3e+06
JumpCloud,Enterprise Software,Galvanize Ventures,venture,B,2015-04-13,3200000
Junar,Big Data|Enterprise Software,Austral Capital,venture,NA,2012-05-29,1200000
Junar,Big Data|Enterprise Software,Sand Hill Angels,undisclosed,NA,2013-05-28,NA
Jut Inc,Analytics|Big Data|Enterprise Application|Enterprise Software,Accel,venture,B,2013-11-07,2e+07
Jut Inc,Analytics|Big Data|Enterprise Application|Enterprise Software,Lightspeed Venture Partners,venture,B,2013-11-07,2e+07
Jut Inc,Analytics|Big Data|Enterprise Application|Enterprise Software,Wing Venture Capital,venture,B,2013-11-07,2e+07
jydo,Enterprise Software|Industrial Automation|Internet of Things,9Mile Labs,seed,NA,2014-09-14,35000
Kaazing,Apps|Data Integration|Enterprise Software|Information Technology|Internet|Real Time,Columbus Nova Technology Partners,venture,NA,2013-04-17,1.5e+07
Kaazing,Apps|Data Integration|Enterprise Software|Information Technology|Internet|Real Time,New Enterprise Associates,venture,NA,2013-04-17,1.5e+07
Kaazing,Apps|Data Integration|Enterprise Software|Information Technology|Internet|Real Time,Salil Deshpande,venture,NA,2013-04-17,1.5e+07
Kadiri,Enterprise Software|Information Technology|Services,ONSET Ventures,venture,D,2002-11-25,7500000
Kadiri,Enterprise Software|Information Technology|Services,Voyager Capital,venture,D,2002-11-25,7500000
Kadiri,Enterprise Software|Information Technology|Services,Wheatley Partners,venture,D,2002-11-25,7500000
Kairos AR,Enterprises|Face Recognition|Mobile|SaaS,Florida Angel Nexus,venture,A,2014-02-25,1200000
Kairos AR,Enterprises|Face Recognition|Mobile|SaaS,New World Angels,venture,A,2014-02-25,1200000
Kairos AR,Enterprises|Face Recognition|Mobile|SaaS,NewMe Accelerator,seed,NA,2012-05-02,NA
Kairos AR,Enterprises|Face Recognition|Mobile|SaaS,True Ventures,venture,A,2014-02-25,1200000
Kairos AR,Enterprises|Face Recognition|Mobile|SaaS,venVelo,venture,A,2014-02-25,1200000
Kaleo Software,Enterprise Software|Technology,Double M Partners,venture,A,2015-10-20,7e+06
Kaleo Software,Enterprise Software|Technology,Double M Partners,seed,NA,2013-07-01,1500000
Kaleo Software,Enterprise Software|Technology,Idealab,venture,NA,2011-08-15,287500
Kaleo Software,Enterprise Software|Technology,Karlin Ventures,seed,NA,2013-07-01,1500000
Kaleo Software,Enterprise Software|Technology,Qualcomm Ventures,seed,NA,2013-07-01,1500000
