company_name,company_category_list,investor_name,funding_round_type,funding_round_code,funded_at,raised_amount_usd
Agiliance,Security,Castile Ventures,private_equity,NA,2012-08-01,5455361
Agiliance,Security,Intel Capital,venture,B,2008-07-01,1e+07
Agiliance,Security,Intel Capital,venture,B,2006-11-06,6500000
Agiliance,Security,Red Rock Ventures,venture,B,2008-07-01,1e+07
Agiliance,Security,Red Rock Ventures,venture,B,2006-11-06,6500000
Agiliance,Security,Walden International,venture,NA,2012-10-01,5e+05
Agiliance,Security,Walden International,venture,B,2008-07-01,1e+07
Agiliance,Security,Walden International,venture,B,2006-11-06,6500000
Agiliance,Security,Walden International,private_equity,NA,2012-08-01,5455361
Agiliance,Security,Wellington Financial,venture,NA,2014-05-13,5e+06
Aircall,B2B|Collaboration|Enterprise Software|Network Security|Telecommunications|Telephony,Michel Meyer,seed,NA,2015-06-02,8e+05
Aircall,B2B|Collaboration|Enterprise Software|Network Security|Telecommunications|Telephony,Oleg Tscheltzoff,seed,NA,2015-06-02,8e+05
AirPatrol Corporation,Location Based Services|Mobile|Mobile Security|Mobility|Wireless,Bill Marcus,debt_financing,NA,2011-04-20,3675000
AirTight Networks,Security|Wireless,Blueprint Ventures,venture,B,2005-12-13,1.2e+07
AirTight Networks,Security|Wireless,Blueprint Ventures,venture,A,2004-11-15,10250000
AirTight Networks,Security|Wireless,Blueprint Ventures,venture,D,2013-07-15,1e+07
AirTight Networks,Security|Wireless,Blueprint Ventures,venture,C,2007-04-10,14500000
AirTight Networks,Security|Wireless,CMEA Capital,venture,D,2013-07-15,1e+07
AirTight Networks,Security|Wireless,CMEA Capital,venture,C,2007-04-10,14500000
AirTight Networks,Security|Wireless,Granite Ventures,venture,B,2005-12-13,1.2e+07
AirTight Networks,Security|Wireless,Granite Ventures,venture,A,2004-11-15,10250000
AirTight Networks,Security|Wireless,Granite Ventures,venture,D,2013-07-15,1e+07
AirTight Networks,Security|Wireless,Granite Ventures,venture,C,2007-04-10,14500000
AirTight Networks,Security|Wireless,Trident Capital,venture,B,2005-12-13,1.2e+07
AirTight Networks,Security|Wireless,Trident Capital,venture,A,2004-11-15,10250000
AirTight Networks,Security|Wireless,Trident Capital,venture,D,2013-07-15,1e+07
AirTight Networks,Security|Wireless,Trident Capital,venture,C,2007-04-10,14500000
AirTight Networks,Security|Wireless,Walden International,venture,B,2005-12-13,1.2e+07
AirTight Networks,Security|Wireless,Walden International,venture,A,2004-11-15,10250000
AirTight Networks,Security|Wireless,Walden International,venture,D,2013-07-15,1e+07
AirTight Networks,Security|Wireless,Walden International,venture,C,2007-04-10,14500000
Alarm.com,Internet of Things|Security,Technology Crossover Ventures,private_equity,NA,2012-07-24,1.36e+08
Alert Logic,Cloud Security|Network Security|Security,Access Venture Partners,venture,F,2012-06-05,12200000
Alert Logic,Cloud Security|Network Security|Security,Access Venture Partners,venture,B,2006-08-01,5e+06
Alert Logic,Cloud Security|Network Security|Security,Access Venture Partners,venture,C,2008-03-04,8250000
Alert Logic,Cloud Security|Network Security|Security,Access Venture Partners,venture,A,2005-09-19,2300000
Alert Logic,Cloud Security|Network Security|Security,Access Venture Partners,venture,E,2011-04-11,12600000
Alert Logic,Cloud Security|Network Security|Security,Covera Ventures,venture,F,2012-06-05,12200000
Alert Logic,Cloud Security|Network Security|Security,Covera Ventures,venture,B,2006-08-01,5e+06
Alert Logic,Cloud Security|Network Security|Security,Covera Ventures,venture,C,2008-03-04,8250000
Alert Logic,Cloud Security|Network Security|Security,Covera Ventures,venture,E,2011-04-11,12600000
Alert Logic,Cloud Security|Network Security|Security,DH Capital,venture,F,2012-06-05,12200000
Alert Logic,Cloud Security|Network Security|Security,Draper Fisher Jurvetson (DFJ),venture,A,2005-09-19,2300000
Alert Logic,Cloud Security|Network Security|Security,Draper Fisher Jurvetson (DFJ),venture,E,2011-04-11,12600000
Alert Logic,Cloud Security|Network Security|Security,Industry Ventures,venture,F,2012-06-05,12200000
Alert Logic,Cloud Security|Network Security|Security,Mercury Fund,venture,F,2012-06-05,12200000
Alert Logic,Cloud Security|Network Security|Security,Mercury Fund,venture,B,2006-08-01,5e+06
Alert Logic,Cloud Security|Network Security|Security,Mercury Fund,venture,C,2008-03-04,8250000
Alert Logic,Cloud Security|Network Security|Security,Mercury Fund,venture,A,2005-09-19,2300000
Alert Logic,Cloud Security|Network Security|Security,Mercury Fund,venture,E,2011-04-11,12600000
Alert Logic,Cloud Security|Network Security|Security,OCA Ventures,venture,F,2012-06-05,12200000
Alert Logic,Cloud Security|Network Security|Security,OCA Ventures,venture,B,2006-08-01,5e+06
Alert Logic,Cloud Security|Network Security|Security,OCA Ventures,venture,C,2008-03-04,8250000
Alert Logic,Cloud Security|Network Security|Security,OCA Ventures,venture,A,2005-09-19,2300000
Alert Logic,Cloud Security|Network Security|Security,Updata Partners,venture,F,2012-06-05,12200000
Alert Logic,Cloud Security|Network Security|Security,Updata Partners,venture,E,2011-04-11,12600000
