company_name,company_category_list,investor_name,funding_round_type,funding_round_code,funded_at,raised_amount_usd
Cleversafe,Enterprise Software,OCA Ventures,venture,C,2007-11-11,5e+06
Cleversafe,Enterprise Software,Presidio STX,venture,C,2007-11-11,5e+06
Click4Care,Software,Psilos Group,venture,A,2007-04-11,1e+07
Clickability,Content|Enterprise Software|SaaS,SaaS Capital,debt_financing,NA,2008-07-14,3500000
Clickability,Content|Enterprise Software|SaaS,Shasta Ventures,venture,C,2008-02-04,8e+06
Clickable,Advertising|Big Data Analytics|Search|Semantic Search|Software,American Express,venture,C,2011-10-17,1.2e+07
Clickable,Advertising|Big Data Analytics|Search|Semantic Search|Software,FirstMark Capital,venture,C,2011-10-17,1.2e+07
Clickable,Advertising|Big Data Analytics|Search|Semantic Search|Software,FirstMark Capital,venture,A,2007-07-01,3e+06
Clickable,Advertising|Big Data Analytics|Search|Semantic Search|Software,FirstMark Capital,venture,A,2007-11-20,3e+06
Clickable,Advertising|Big Data Analytics|Search|Semantic Search|Software,FirstMark Capital,venture,B,2008-07-30,14500000
Clickable,Advertising|Big Data Analytics|Search|Semantic Search|Software,Manatt Venture Fund,venture,A,2007-07-01,3e+06
Clickable,Advertising|Big Data Analytics|Search|Semantic Search|Software,Monster Venture Partners,venture,A,2007-07-01,3e+06
Clickable,Advertising|Big Data Analytics|Search|Semantic Search|Software,Schoffstall Ventures,venture,A,2007-07-01,3e+06
Clickable,Advertising|Big Data Analytics|Search|Semantic Search|Software,Union Square Ventures,venture,C,2011-10-17,1.2e+07
Clickable,Advertising|Big Data Analytics|Search|Semantic Search|Software,Union Square Ventures,venture,A,2007-07-01,3e+06
Clickable,Advertising|Big Data Analytics|Search|Semantic Search|Software,Union Square Ventures,venture,A,2007-11-20,3e+06
Clickable,Advertising|Big Data Analytics|Search|Semantic Search|Software,Union Square Ventures,venture,B,2008-07-30,14500000
Clickable,Advertising|Big Data Analytics|Search|Semantic Search|Software,Peter Thiel,venture,A,2007-11-20,3e+06
Clickable,Advertising|Big Data Analytics|Search|Semantic Search|Software,Roger Ehrenberg,angel,NA,2006-01-01,NA
ClickFacts,Software,Y Combinator,seed,NA,2005-08-01,NA
ClickShift,Software,El Dorado Ventures,venture,A,2006-06-19,6e+06
ClickShift,Software,U.S. Venture Partners (USVP),venture,A,2006-06-19,6e+06
ClickSquared,Software,ABS Ventures,venture,A,2007-09-05,36710000
ClickSquared,Software,ABS Ventures,venture,NA,2012-01-09,9e+06
ClickSquared,Software,Flybridge Capital Partners,venture,A,2007-09-05,36710000
ClickSquared,Software,Flybridge Capital Partners,venture,NA,2012-01-09,9e+06
ClickSquared,Software,JMI Equity,venture,A,2007-09-05,36710000
ClickSquared,Software,JMI Equity,venture,NA,2012-01-09,9e+06
ClickSquared,Software,Staley Capital Advisors,venture,NA,2012-01-09,9e+06
Clicktree,Enterprise Software,Plug & Play Ventures,seed,NA,2014-01-29,25000
ClientSuccess,Enterprise Software|SaaS,Techstars Ventures,seed,NA,2014-12-02,750000
ClientSuccess,Enterprise Software|SaaS,Techstars Ventures,seed,NA,2015-10-28,2e+06
ClientSuccess,Enterprise Software|SaaS,LaunchCapital,seed,NA,2015-10-28,2e+06
ClientSuccess,Enterprise Software|SaaS,Peak Ventures,seed,NA,2014-12-02,750000
ClientSuccess,Enterprise Software|SaaS,Peak Ventures,seed,NA,2015-10-28,2e+06
ClientSuccess,Enterprise Software|SaaS,Plus550,seed,NA,2014-12-02,750000
ClientSuccess,Enterprise Software|SaaS,Seven Peaks Ventures,seed,NA,2015-10-28,2e+06
ClientSuccess,Enterprise Software|SaaS,Josh James,seed,NA,2014-02-18,250000
ClientSuccess,Enterprise Software|SaaS,Josh James,seed,NA,2015-10-28,2e+06
ClientSuccess,Enterprise Software|SaaS,Robb Kunz,seed,NA,2014-12-02,750000
ClientSuccess,Enterprise Software|SaaS,Scott Dorsey,seed,NA,2014-12-02,750000
ClientSuccess,Enterprise Software|SaaS,Scott Dorsey,seed,NA,2015-10-28,2e+06
Climpact,Software,Nextstage Capital,seed,NA,2009-06-29,5632612
Clinical Insight,Electronic Health Records|Health and Wellness|Software,High Tech Rochester,undisclosed,NA,2009-01-01,NA
CliniCast,Big Data Analytics|Health Care|Software,Rock Health,seed,NA,2012-10-01,1e+05
Clinicient,Software,Catalyst Investors,venture,C,2014-03-04,1.5e+07
Clinicient,Software,Highway 12 Ventures,venture,NA,2007-11-28,5e+06
Clinicient,Software,SaaS Capital,debt_financing,NA,2013-07-22,2500000
Clinicient,Software,Silicon Valley Bank,debt_financing,NA,2015-01-27,7e+06
Clinicient,Software,Village Ventures,venture,NA,2007-11-28,5e+06
Clinverse,Software,Edison Partners,venture,C,2014-08-19,9100000
Clinverse,Software,Hatteras Venture Partners,venture,C,2014-08-19,9100000
Clinverse,Software,Vital Venture Capital,venture,A,2009-10-01,2200000
CliQr Technologies,Cloud Computing|IaaS|PaaS|SaaS|Software|Storage,Foundation Capital,venture,B,2014-01-14,10300000
CliQr Technologies,Cloud Computing|IaaS|PaaS|SaaS|Software|Storage,Foundation Capital,venture,NA,2012-07-01,8100000
CliQr Technologies,Cloud Computing|IaaS|PaaS|SaaS|Software|Storage,Foundation Capital,venture,C,2015-04-07,2e+07
CliQr Technologies,Cloud Computing|IaaS|PaaS|SaaS|Software|Storage,Google Ventures,venture,B,2014-01-14,10300000
CliQr Technologies,Cloud Computing|IaaS|PaaS|SaaS|Software|Storage,Google Ventures,venture,NA,2012-07-01,8100000
CliQr Technologies,Cloud Computing|IaaS|PaaS|SaaS|Software|Storage,Google Ventures,venture,C,2015-04-07,2e+07
CliQr Technologies,Cloud Computing|IaaS|PaaS|SaaS|Software|Storage,Polaris Partners,venture,C,2015-04-07,2e+07
CliQr Technologies,Cloud Computing|IaaS|PaaS|SaaS|Software|Storage,Translink Capital,venture,B,2014-01-14,10300000
CliQr Technologies,Cloud Computing|IaaS|PaaS|SaaS|Software|Storage,Translink Capital,venture,C,2015-04-07,2e+07
CLK Design Automation,Software,Atlas Venture,venture,A,2005-01-01,5e+06
CLK Design Automation,Software,Morgenthaler Ventures,venture,A,2005-01-01,5e+06
Cloakware,Software,Covington Capital,venture,B,2003-06-27,4200000
Cloakware,Software,Globespan Capital Partners,venture,B,2005-03-21,1e+07
Cloakware,Software,Intel Capital,venture,B,2005-03-21,1e+07
Cloakware,Software,Intel Capital,venture,B,2003-06-27,4200000
Cloakware,Software,TD Capital,venture,B,2005-03-21,1e+07
Close.io,Software,BoxGroup,undisclosed,NA,2013-04-02,NA
Close.io,Software,Spark Capital,undisclosed,NA,2013-04-02,NA
Close.io,Software,SV Angel,undisclosed,NA,2013-04-02,NA
Close.io,Software,David Tisch,undisclosed,NA,2013-04-02,NA
Closely,Business Intelligence|Facebook Applications|Local Search|Location Based Services|Mobile|Sales and Marketing|Small and Medium Businesses|Social Media|Software|Technology|Twitter Applications,"CNF Investments, LLC",venture,A,2014-04-08,3e+06
Closely,Business Intelligence|Facebook Applications|Local Search|Location Based Services|Mobile|Sales and Marketing|Small and Medium Businesses|Social Media|Software|Technology|Twitter Applications,Grotech Ventures,venture,A,2014-04-08,3e+06
Cloud.com,Cloud Computing|Cloud Management|Enterprise Software|IaaS,Nexus Venture Partners,venture,B,2010-01-01,1.1e+07
Cloud.com,Cloud Computing|Cloud Management|Enterprise Software|IaaS,Redpoint Ventures,venture,B,2010-01-01,1.1e+07
Cloud Cruiser,Software,ONSET Ventures,venture,B,2012-06-12,6e+06
Cloud Cruiser,Software,Wavepoint Ventures,venture,A,2010-08-30,1665000
Cloud Elements,Big Data|Cloud Computing|Cloud Data Services|E-Commerce|Software,Galvanize Ventures,venture,A,2014-06-17,3100000
Cloud Elements,Big Data|Cloud Computing|Cloud Data Services|E-Commerce|Software,Grotech Ventures,venture,A,2014-06-17,3100000
Cloud Elements,Big Data|Cloud Computing|Cloud Data Services|E-Commerce|Software,PV Ventures,venture,NA,2015-08-11,2499999
Cloud Elements,Big Data|Cloud Computing|Cloud Data Services|E-Commerce|Software,Rally Ventures,venture,A,2014-06-17,3100000
Cloud Engines,Enterprise Software|Internet,Foundry Group,venture,A,2009-05-13,3253184
Cloud Engines,Enterprise Software|Internet,Foundry Group,venture,NA,2009-12-14,3e+06
Cloud Engines,Enterprise Software|Internet,Foundry Group,venture,NA,2012-07-01,2500000
Cloud Engines,Enterprise Software|Internet,Morgan Stanley,venture,B,2010-12-21,1.5e+07
Cloud Engines,Enterprise Software|Internet,SoftBank Capital,venture,B,2010-12-21,1.5e+07
Cloud Engines,Enterprise Software|Internet,SoftBank Capital,venture,NA,2012-10-01,2500000
Cloud Lending Inc.,Software,EPIC Ventures,venture,A,2015-09-30,8e+06
Cloud Lending Inc.,Software,Green Visor Capital,venture,A,2015-09-30,8e+06
Cloud Lending Inc.,Software,Green Visor Capital,seed,NA,2014-08-01,NA
Cloud Lending Inc.,Software,SF Capital Group,venture,A,2015-09-30,8e+06
Cloud Sherpas,Cloud Computing|CRM|Development Platforms|Enterprise Software|Google Apps|Information Technology|Search|Social Media Marketing,Columbia Capital,venture,C,2012-12-20,4e+07
Cloud Sherpas,Cloud Computing|CRM|Development Platforms|Enterprise Software|Google Apps|Information Technology|Search|Social Media Marketing,Columbia Capital,venture,B,2012-03-06,2e+07
Cloud Sherpas,Cloud Computing|CRM|Development Platforms|Enterprise Software|Google Apps|Information Technology|Search|Social Media Marketing,Delta-v Capital,venture,C,2012-12-20,4e+07
Cloud Sherpas,Cloud Computing|CRM|Development Platforms|Enterprise Software|Google Apps|Information Technology|Search|Social Media Marketing,Greenspring Associates,venture,C,2012-12-20,4e+07
Cloud Sherpas,Cloud Computing|CRM|Development Platforms|Enterprise Software|Google Apps|Information Technology|Search|Social Media Marketing,Hallett Capital,venture,A,2010-11-03,1600000
Cloud Sherpas,Cloud Computing|CRM|Development Platforms|Enterprise Software|Google Apps|Information Technology|Search|Social Media Marketing,Hallett Capital,venture,NA,2010-05-02,1e+06
Cloud Sherpas,Cloud Computing|CRM|Development Platforms|Enterprise Software|Google Apps|Information Technology|Search|Social Media Marketing,Salesforce Ventures,venture,B,2012-03-06,2e+07
Cloud Sherpas,Cloud Computing|CRM|Development Platforms|Enterprise Software|Google Apps|Information Technology|Search|Social Media Marketing,Syncarpha Capital,venture,A,2010-11-03,1600000
Cloud Takeoff,Software,CincyTech,seed,NA,2013-09-07,3e+05
Cloud Technology Partners,Cloud Computing|Consulting|Enterprise Software|IaaS|PaaS|SaaS,Oak Investment Partners,venture,B,2014-12-09,9100000
Cloud Technology Partners,Cloud Computing|Consulting|Enterprise Software|IaaS|PaaS|SaaS,Oak Investment Partners,venture,B,2015-06-30,3500000
Cloud Technology Partners,Cloud Computing|Consulting|Enterprise Software|IaaS|PaaS|SaaS,Oak Investment Partners,venture,B,2013-08-20,5e+06
Cloud Technology Partners,Cloud Computing|Consulting|Enterprise Software|IaaS|PaaS|SaaS,Pritzker Group Venture Capital,venture,B,2014-12-09,9100000
Cloud Technology Partners,Cloud Computing|Consulting|Enterprise Software|IaaS|PaaS|SaaS,Pritzker Group Venture Capital,venture,B,2015-06-30,3500000
Cloudability,Billing|Cloud Computing|Enterprise Software|Finance,500 Startups,venture,A,2012-07-12,8700000
Cloudability,Billing|Cloud Computing|Enterprise Software|Finance,Data Collective,venture,A,2012-07-12,8700000
Cloudability,Billing|Cloud Computing|Enterprise Software|Finance,Foundry Group,venture,A,2012-07-12,8700000
Cloudability,Billing|Cloud Computing|Enterprise Software|Finance,PIE,seed,NA,2012-01-20,18000
Cloudability,Billing|Cloud Computing|Enterprise Software|Finance,Portland Seed Fund,venture,A,2012-07-12,8700000
Cloudability,Billing|Cloud Computing|Enterprise Software|Finance,Portland Seed Fund,seed,NA,2011-12-22,1100000
Cloudability,Billing|Cloud Computing|Enterprise Software|Finance,Techstars,seed,NA,2011-12-22,1100000
Cloudability,Billing|Cloud Computing|Enterprise Software|Finance,Trinity Ventures,venture,A,2012-07-12,8700000
Cloudability,Billing|Cloud Computing|Enterprise Software|Finance,Trinity Ventures,seed,NA,2011-12-22,1100000
Cloudability,Billing|Cloud Computing|Enterprise Software|Finance,Walden Venture Capital,seed,NA,2011-12-22,1100000
Cloudadmin,Enterprise Software|Software,9Mile Labs,seed,NA,2013-08-31,35000
Cloudant,Big Data|Cloud Computing|Databases|Enterprise Software,Avalon Ventures,venture,B,2013-05-14,1.2e+07
Cloudant,Big Data|Cloud Computing|Databases|Enterprise Software,Avalon Ventures,venture,A,2008-12-01,1e+06
Cloudant,Big Data|Cloud Computing|Databases|Enterprise Software,Avalon Ventures,venture,NA,2011-12-16,2100000
Cloudant,Big Data|Cloud Computing|Databases|Enterprise Software,Avalon Ventures,venture,A,2010-12-01,1e+06
Cloudant,Big Data|Cloud Computing|Databases|Enterprise Software,F-Prime Capital Partners,venture,B,2013-05-14,1.2e+07
Cloudant,Big Data|Cloud Computing|Databases|Enterprise Software,In-Q-Tel,venture,B,2013-05-14,1.2e+07
Cloudant,Big Data|Cloud Computing|Databases|Enterprise Software,In-Q-Tel,undisclosed,NA,2012-10-02,NA
Cloudant,Big Data|Cloud Computing|Databases|Enterprise Software,Rackspace,venture,B,2013-05-14,1.2e+07
Cloudant,Big Data|Cloud Computing|Databases|Enterprise Software,Toba Capital,venture,B,2013-05-14,1.2e+07
Cloudant,Big Data|Cloud Computing|Databases|Enterprise Software,Y Combinator,seed,NA,2008-05-01,150000
CloudAptitude,Social Media|Software|Technology,Seed Hatchery,seed,NA,2012-01-29,15000
CloudAptitude,Social Media|Software|Technology,Solidus Company,seed,NA,2012-01-29,15000
CloudBees,Cloud Computing|Enterprise Software|Software,Blue Cloud Ventures,venture,D,2015-01-27,23500000
CloudBees,Cloud Computing|Enterprise Software|Software,Blue Cloud Ventures,venture,C,2014-03-05,11200000
CloudBees,Cloud Computing|Enterprise Software|Software,Lightspeed Venture Partners,venture,B,2013-07-17,2e+06
CloudBees,Cloud Computing|Enterprise Software|Software,Lightspeed Venture Partners,venture,D,2015-01-27,23500000
CloudBees,Cloud Computing|Enterprise Software|Software,Lightspeed Venture Partners,venture,B,2011-07-25,10500000
CloudBees,Cloud Computing|Enterprise Software|Software,Lightspeed Venture Partners,venture,C,2014-03-05,11200000
CloudBees,Cloud Computing|Enterprise Software|Software,Matrix Partners,venture,B,2013-07-17,2e+06
CloudBees,Cloud Computing|Enterprise Software|Software,Matrix Partners,venture,D,2015-01-27,23500000
CloudBees,Cloud Computing|Enterprise Software|Software,Matrix Partners,venture,B,2011-07-25,10500000
CloudBees,Cloud Computing|Enterprise Software|Software,Matrix Partners,venture,C,2014-03-05,11200000
CloudBees,Cloud Computing|Enterprise Software|Software,Matrix Partners,venture,A,2010-11-29,4e+06
CloudBees,Cloud Computing|Enterprise Software|Software,Verizon Ventures,venture,D,2015-01-27,23500000
CloudBees,Cloud Computing|Enterprise Software|Software,Verizon Ventures,venture,C,2014-03-05,11200000
"MapAnything, Inc.",Software,Lighter Capital,venture,NA,2014-05-05,1e+06
Cloud 66,IaaS|PaaS|SaaS|Software,Karlani Capital,convertible_note,NA,2014-09-30,509138
Cloud 66,IaaS|PaaS|SaaS|Software,Techstars,seed,NA,2014-05-01,120000
Cloud 66,IaaS|PaaS|SaaS|Software,Andy McLoughlin,seed,NA,2014-01-01,350000
Cloud 66,IaaS|PaaS|SaaS|Software,Ben Welch-bolen,seed,NA,2014-01-01,350000
Cloud 66,IaaS|PaaS|SaaS|Software,Jason Seats,seed,NA,2014-01-01,350000
CloudByte,Enterprise Software|Storage,Nexus Venture Partners,venture,A,2012-06-26,2100000
CloudByte,Enterprise Software|Storage,Nexus Venture Partners,venture,B,2013-06-18,4e+06
CloudCheckr,Cloud Computing|Enterprise Software,Garrison Capital Inc,venture,A,2013-04-11,2e+06
CloudCrowd,Enterprise Software,Draper Fisher Jurvetson (DFJ),venture,B,2010-08-13,5100000
CloudEngage,Software,Alliance of Angels,debt_financing,NA,2015-01-12,215000
CloudEngage,Software,TiE Angels,debt_financing,NA,2015-01-12,215000
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,Accel,venture,A,2009-03-16,5e+06
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,Accel,venture,B,2009-06-02,6e+06
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,Accel,venture,D,2011-11-07,4e+07
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,Accel,venture,E,2012-12-07,6.5e+07
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,Accel,venture,C,2010-10-26,2.5e+07
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,EquityZen,secondary_market,NA,2014-09-01,NA
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,Google Ventures,venture,F,2014-03-18,1.6e+08
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,Greylock Partners,venture,B,2009-06-02,6e+06
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,Greylock Partners,venture,D,2011-11-07,4e+07
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,Greylock Partners,venture,E,2012-12-07,6.5e+07
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,Greylock Partners,venture,C,2010-10-26,2.5e+07
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,Ignition Partners,venture,D,2011-11-07,4e+07
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,Ignition Partners,venture,E,2012-12-07,6.5e+07
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,In-Q-Tel,venture,D,2011-11-07,4e+07
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,In-Q-Tel,venture,E,2012-12-07,6.5e+07
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,Intel Capital,venture,F,2014-03-31,7.4e+08
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,Meritech Capital Partners,venture,D,2011-11-07,4e+07
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,Meritech Capital Partners,venture,E,2012-12-07,6.5e+07
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,Meritech Capital Partners,venture,C,2010-10-26,2.5e+07
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,MSD Capital,venture,F,2014-03-18,1.6e+08
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,SV Angel,venture,A,2009-03-16,5e+06
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,T. Rowe Price,venture,F,2014-03-18,1.6e+08
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,Caterina Fake,venture,A,2009-03-16,5e+06
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,Jeff Weiner,venture,A,2009-03-16,5e+06
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,Marten Mickos,venture,A,2009-03-16,5e+06
CloudFactory,Crowdsourcing|Enterprise Software|Outsourcing|Web Development,Rockefeller Foundation,venture,A,2015-02-13,2e+06
CloudFactory,Crowdsourcing|Enterprise Software|Outsourcing|Web Development,Sovereign’s Capital,venture,A,2014-10-10,3e+06
CloudFactory,Crowdsourcing|Enterprise Software|Outsourcing|Web Development,David Clouse,venture,A,2014-10-10,3e+06
CloudFlare,Enterprise Software|Security,Fidelity Investments,venture,D,2015-09-22,1.1e+08
CloudFlare,Enterprise Software|Security,Google Capital,venture,D,2015-09-22,1.1e+08
CloudFlare,Enterprise Software|Security,Greenspring Associates,venture,D,2015-09-22,1.1e+08
CloudFlare,Enterprise Software|Security,Greenspring Associates,venture,C,2013-12-17,5e+07
CloudFlare,Enterprise Software|Security,Microsoft Corporation - Strategic Investments,venture,D,2015-09-22,1.1e+08
CloudFlare,Enterprise Software|Security,Microsoft Ventures,venture,D,2015-09-22,1.1e+08
CloudFlare,Enterprise Software|Security,New Enterprise Associates,venture,B,2011-07-12,2e+07
CloudFlare,Enterprise Software|Security,New Enterprise Associates,venture,D,2015-09-22,1.1e+08
CloudFlare,Enterprise Software|Security,New Enterprise Associates,venture,C,2013-12-17,5e+07
CloudFlare,Enterprise Software|Security,Pelion Venture Partners,venture,B,2011-07-12,2e+07
CloudFlare,Enterprise Software|Security,Pelion Venture Partners,venture,A,2009-11-25,2050000
CloudFlare,Enterprise Software|Security,Pelion Venture Partners,venture,D,2015-09-22,1.1e+08
CloudFlare,Enterprise Software|Security,Pelion Venture Partners,venture,C,2013-12-17,5e+07
CloudFlare,Enterprise Software|Security,Qualcomm Ventures,venture,D,2015-09-22,1.1e+08
CloudFlare,Enterprise Software|Security,Union Square Ventures,venture,D,2015-09-22,1.1e+08
CloudFlare,Enterprise Software|Security,Union Square Ventures,venture,C,2013-12-17,5e+07
CloudFlare,Enterprise Software|Security,Venrock,venture,B,2011-07-12,2e+07
CloudFlare,Enterprise Software|Security,Venrock,venture,A,2009-11-25,2050000
CloudFlare,Enterprise Software|Security,Venrock,venture,D,2015-09-22,1.1e+08
CloudFlare,Enterprise Software|Security,Venrock,venture,C,2013-12-17,5e+07
CloudFX,Software,Intel Capital,undisclosed,NA,2013-10-23,NA
CloudHealth Technologies,Software,.406 Ventures,venture,A,2013-03-12,4500000
CloudHealth Technologies,Software,.406 Ventures,venture,A,2014-06-17,3200000
CloudHealth Technologies,Software,.406 Ventures,venture,B,2015-01-21,1.2e+07
CloudHealth Technologies,Software,Scale Venture Partners,venture,B,2015-01-21,1.2e+07
CloudHealth Technologies,Software,Sigma Prime Ventures,venture,A,2013-03-12,4500000
CloudHealth Technologies,Software,Sigma Prime Ventures,venture,A,2014-06-17,3200000
CloudHealth Technologies,Software,Sigma Prime Ventures,venture,B,2015-01-21,1.2e+07
Cloudian,Cloud Infrastructure|Software|Storage,Goldman Sachs,venture,A,2012-04-01,11600000
Cloudian,Cloud Infrastructure|Software|Storage,Goldman Sachs,venture,C,2014-07-08,2.4e+07
Cloudian,Cloud Infrastructure|Software|Storage,Intel Capital,venture,B,2013-10-22,5100000
Cloudian,Cloud Infrastructure|Software|Storage,Intel Capital,venture,C,2014-07-08,2.4e+07
Cloudius Systems,Cloud Computing|Enterprise Software,Bessemer Venture Partners,venture,NA,2013-09-16,7e+06
Cloudius Systems,Cloud Computing|Enterprise Software,Innovation Endeavors,venture,NA,2013-09-16,7e+06
Cloudius Systems,Cloud Computing|Enterprise Software,Wing Venture Capital,venture,NA,2013-09-16,7e+06
Cloudkick,Cloud Computing|Enterprise Software|Networking|Venture Capital,Avalon Ventures,venture,A,2010-04-28,2e+06
Cloudkick,Cloud Computing|Enterprise Software|Networking|Venture Capital,Avalon Ventures,venture,NA,2009-09-14,750000
Cloudkick,Cloud Computing|Enterprise Software|Networking|Venture Capital,Nueva Ventures,venture,A,2010-04-28,2e+06
Cloudkick,Cloud Computing|Enterprise Software|Networking|Venture Capital,Nueva Ventures,venture,NA,2009-09-14,750000
Cloudkick,Cloud Computing|Enterprise Software|Networking|Venture Capital,Y Combinator,venture,NA,2009-09-14,750000
CloudLock,Cloud Security|Enterprise Software|Google Apps|IT Management|SaaS,Ascent Venture Partners,venture,B,2012-03-27,8700000
CloudLock,Cloud Security|Enterprise Software|Google Apps|IT Management|SaaS,Ascent Venture Partners,venture,C,2014-01-29,16500000
CloudLock,Cloud Security|Enterprise Software|Google Apps|IT Management|SaaS,Bessemer Venture Partners,venture,C,2014-01-29,16500000
CloudLock,Cloud Security|Enterprise Software|Google Apps|IT Management|SaaS,Salesforce,venture,C,2014-01-29,16500000
CloudLock,Cloud Security|Enterprise Software|Google Apps|IT Management|SaaS,Salesforce Ventures,venture,C,2014-11-24,6700000
Cloudmeter,Analytics|Big Data|Enterprise Software|Real Time|Software,Meakem Becker Venture Capital,venture,A,2012-04-27,5e+06
CloudMine,Android|Enterprise Software|iOS|Mobile|Windows Phone 7,Ben Franklin Technology Partners,venture,A,2015-03-03,7219100
CloudMine,Android|Enterprise Software|iOS|Mobile|Windows Phone 7,Ben Franklin Technology Partners of Southeastern Pennsylvania,venture,NA,2012-01-13,1e+05
CloudMine,Android|Enterprise Software|iOS|Mobile|Windows Phone 7,Ben Franklin Technology Partners of Southeastern Pennsylvania,seed,NA,2014-06-18,75000
CloudMine,Android|Enterprise Software|iOS|Mobile|Windows Phone 7,DeSimone Group Investments,venture,A,2015-03-03,7219100
CloudMine,Android|Enterprise Software|iOS|Mobile|Windows Phone 7,DreamIt Ventures,venture,A,2015-03-03,7219100
CloudMine,Android|Enterprise Software|iOS|Mobile|Windows Phone 7,DreamIt Ventures,seed,NA,2011-09-01,20000
CloudMine,Android|Enterprise Software|iOS|Mobile|Windows Phone 7,MentorTech Ventures,venture,A,2015-03-03,7219100
CloudMine,Android|Enterprise Software|iOS|Mobile|Windows Phone 7,MentorTech Ventures,debt_financing,NA,2014-01-15,1434278
CloudMine,Android|Enterprise Software|iOS|Mobile|Windows Phone 7,Mid-Atlantic Angel Group,venture,A,2015-03-03,7219100
CloudMine,Android|Enterprise Software|iOS|Mobile|Windows Phone 7,MissionOG,seed,NA,2012-04-10,535000
CloudMine,Android|Enterprise Software|iOS|Mobile|Windows Phone 7,MissionOG,debt_financing,NA,2014-01-15,1434278
CloudMine,Android|Enterprise Software|iOS|Mobile|Windows Phone 7,Robin Hood Ventures,seed,NA,2012-04-10,535000
CloudMine,Android|Enterprise Software|iOS|Mobile|Windows Phone 7,Robin Hood Ventures,venture,A,2015-03-03,7219100
CloudMine,Android|Enterprise Software|iOS|Mobile|Windows Phone 7,Robin Hood Ventures,debt_financing,NA,2014-01-15,1434278
CloudMine,Android|Enterprise Software|iOS|Mobile|Windows Phone 7,Safeguard Scientifics,venture,A,2015-03-03,7219100
CloudMosa,Software,Lenovo,venture,A,2015-07-11,21625000
Cloudnexa,Software,Ben Franklin Technology Partners of Southeastern Pennsylvania,venture,A,2013-11-08,2400000
Cloudnexa,Software,Gabriel Investments,venture,A,2013-11-08,2400000
Cloudnexa,Software,Mid-Atlantic Angel Group,venture,A,2013-11-08,2400000
Cloudnexa,Software,Milestone Venture Partners,venture,A,2013-11-08,2400000
CloudOn,Cloud Computing|Enterprises|Enterprise Software|Mobile|Social Media,Foundation Capital,venture,B,2012-06-21,1.6e+07
CloudOn,Cloud Computing|Enterprises|Enterprise Software|Mobile|Social Media,Foundation Capital,venture,A,2011-09-01,7700000
CloudOn,Cloud Computing|Enterprises|Enterprise Software|Mobile|Social Media,Rembrandt Venture Partners,venture,NA,2012-10-01,640000
CloudOn,Cloud Computing|Enterprises|Enterprise Software|Mobile|Social Media,Rembrandt Venture Partners,venture,B,2012-06-21,1.6e+07
CloudOn,Cloud Computing|Enterprises|Enterprise Software|Mobile|Social Media,Rembrandt Venture Partners,venture,A,2011-09-01,7700000
CloudOn,Cloud Computing|Enterprises|Enterprise Software|Mobile|Social Media,Social Capital,venture,B,2012-06-21,1.6e+07
CloudOn,Cloud Computing|Enterprises|Enterprise Software|Mobile|Social Media,Translink Capital,venture,B,2012-06-21,1.6e+07
CloudOn,Cloud Computing|Enterprises|Enterprise Software|Mobile|Social Media,Chamath Palihapitiya,seed,NA,2010-10-27,1800000
CloudOn,Cloud Computing|Enterprises|Enterprise Software|Mobile|Social Media,Charles Moldow,seed,NA,2010-10-27,1800000
CloudOne,Software,Elevate Ventures,venture,B,2012-06-25,NA
CloudOne,Software,Elevate Ventures,venture,D,2014-12-04,NA
CloudOne,Software,Plymouth Ventures,venture,D,2014-12-04,NA
CloudPassage,Cloud Security|Enterprise Software|Network Security|Security,Benchmark,venture,A,2011-04-27,6500000
CloudPassage,Cloud Security|Enterprise Software|Network Security|Security,Benchmark,venture,B,2012-04-11,1.4e+07
CloudPassage,Cloud Security|Enterprise Software|Network Security|Security,Benchmark,venture,C,2014-02-13,25500000
CloudPassage,Cloud Security|Enterprise Software|Network Security|Security,Benchmark,venture,D,2015-08-19,35900000
