company_name,company_category_list,investor_name,funding_round_type,funding_round_code,funded_at,raised_amount_usd
PermissionTV,Entertainment|Games|Publishing|Television|Video|Video on Demand,Massachusetts Technology Development Corporation,venture,B,2005-06-01,NA
PermissionTV,Entertainment|Games|Publishing|Television|Video|Video on Demand,Massachusetts Technology Development Corporation,venture,A,2004-11-01,NA
PermissionTV,Entertainment|Games|Publishing|Television|Video|Video on Demand,Venture Capital Fund of New England,venture,C,2007-06-01,9e+06
PermissionTV,Entertainment|Games|Publishing|Television|Video|Video on Demand,Venture Capital Fund of New England,venture,B,2005-06-01,NA
PermissionTV,Entertainment|Games|Publishing|Television|Video|Video on Demand,Venture Capital Fund of New England,venture,A,2004-11-01,NA
Phoenix Labs,Technology|Video Games,IDG Ventures USA,venture,NA,2014-08-01,NA
Pickle,Content Creators|Mobile Games|Photo Sharing|Social Games,Start Co.,undisclosed,NA,2014-11-11,20000
Pickle,Content Creators|Mobile Games|Photo Sharing|Social Games,Start Co.,seed,NA,2014-04-05,15000
PicksPal,Games|Sports,Bay Partners,venture,B,2006-02-01,4e+06
PicksPal,Games|Sports,Bay Partners,venture,C,2007-10-01,3e+06
PicksPal,Games|Sports,Canaan Partners,venture,B,2006-02-01,4e+06
PicksPal,Games|Sports,Canaan Partners,venture,C,2007-10-01,3e+06
PicksPal,Games|Sports,Canaan Partners,venture,A,2005-06-01,2e+06
Pictorious,Mobile|Networking|Photography|Photo Sharing|Social Games|Social Media,Entrepreneurs Roundtable Accelerator,seed,NA,2012-01-12,25000
Pikum,Gambling|Games|Sports|Web Development,First Round,seed,NA,2007-03-01,650000
Pikum,Gambling|Games|Sports|Web Development,First Round,venture,A,2008-03-03,5270000
Pikum,Gambling|Games|Sports|Web Development,Virgin USA,venture,A,2008-03-03,5270000
Pinion.gg,Games,Bing Fund,undisclosed,NA,2012-08-01,NA
Pinion.gg,Games,Microsoft Ventures,seed,NA,2013-04-19,NA
Piper,Educational Games|Electronics,co.lab,seed,NA,2014-09-01,50000
Pixel Blimp,Games,Microsoft Ventures,venture,NA,2014-09-01,NA
Pixel Press,Computer Vision|Games|Mobile|Technology,Capital Innovators,angel,NA,2013-11-11,305000
Pixel Press,Computer Vision|Games|Mobile|Technology,Capital Innovators,seed,NA,2014-03-14,518200
Pixel Press,Computer Vision|Games|Mobile|Technology,"Chaifetz Group, LLC",seed,NA,2014-03-14,518200
Pixel Press,Computer Vision|Games|Mobile|Technology,co.lab,seed,NA,2015-06-01,NA
Pixonic,Games|Mobile Games|Social Games,TA Associates,venture,C,2011-05-31,5e+06
Pixowl,Games,500 Startups,seed,NA,2012-09-01,1200000
Pixowl,Games,co.lab,seed,NA,2014-03-01,NA
Pixowl,Games,Plug & Play Ventures,seed,NA,2012-09-01,1200000
Pixowl,Games,Fabrice Grinda,seed,NA,2011-04-01,NA
Plain Vanilla,Android|Game|Games|iPhone|Mobile,Boldstart Ventures,venture,A,2013-11-20,2e+06
Plain Vanilla,Android|Game|Games|iPhone|Mobile,Boldstart Ventures,venture,B,2013-12-26,21867827
Plain Vanilla,Android|Game|Games|iPhone|Mobile,Boldstart Ventures,venture,A,2013-04-09,2500000
Plain Vanilla,Android|Game|Games|iPhone|Mobile,Boldstart Ventures,seed,NA,2012-07-01,1200000
Plain Vanilla,Android|Game|Games|iPhone|Mobile,Cap-Meridian Ventures,seed,NA,2012-07-01,1200000
Plain Vanilla,Android|Game|Games|iPhone|Mobile,CrunchFund,venture,A,2013-04-09,2500000
Plain Vanilla,Android|Game|Games|iPhone|Mobile,CrunchFund,seed,NA,2012-07-01,1200000
Plain Vanilla,Android|Game|Games|iPhone|Mobile,e.ventures,venture,A,2013-11-20,2e+06
Plain Vanilla,Android|Game|Games|iPhone|Mobile,e.ventures,venture,B,2013-12-26,21867827
Plain Vanilla,Android|Game|Games|iPhone|Mobile,e.ventures,venture,A,2013-04-09,2500000
